	0
20899	0.15593562
20900	0.16901408
20901	0.17102616
20902	0.14587525
20903	0.093561366
20904	0.086519115
20905	0.075452715
20906	0.090543255
20907	0.10261569
20908	0.0
20909	0.0
20910	0.0
20911	0.0
20912	0.0
20913	0.0
20914	0.0
20915	0.0
20916	0.06539235
20917	0.06136821
20918	0.05030181
20919	0.06136821
20920	0.058350097
20921	0.06841046
20922	0.072434604
20923	0.11770623
20924	0.12977867
20925	0.13279678
20926	0.10764587
20927	0.08551308
20928	0.052313883
20929	0.019114688
20930	0.015090543
20931	0.017102616
20932	0.013078471
20933	0.013078471
20934	0.012072435
20935	0.010060362
20936	0.015090543
20937	0.012072435
20938	0.011066398
20939	0.017102616
20940	0.016096579
20941	0.015090543
20942	0.019114688
20943	0.023138832
20944	0.03420523
20945	0.030181086
20946	0.035211265
20947	0.040241446
20948	0.049295772
20949	0.051307846
20950	0.0472837
20951	0.051307846
20952	0.06539235
20953	0.08048289
20954	0.06338028
20955	0.052313883
20956	0.04828974
20957	0.033199195
20958	0.057344064
20959	0.033199195
20960	0.0
20961	0.0
20962	0.010060362
20963	0.0060362173
20964	0.008048289
20965	0.0060362173
20966	0.0060362173
20967	0.019114688
20968	0.017102616
20969	0.016096579
20970	0.019114688
20971	0.03118712
20972	0.056338027
20973	0.06941649
20974	0.09154929
20975	0.08450704
20976	0.07042253
20977	0.04828974
20978	0.04828974
20979	0.030181086
20980	0.015090543
20981	0.022132795
20982	0.022132795
20983	0.03923541
20984	0.04828974
20985	0.049295772
20986	0.072434604
20987	0.07344064
20988	0.06639839
20989	0.06338028
20990	0.027162977
20991	0.03118712
20992	0.03923541
20993	0.04225352
20994	0.06338028
20995	0.083501
20996	0.098591544
20997	0.09959758
20998	0.098591544
20999	0.098591544
21000	0.093561366
21001	0.09557344
21002	0.13883299
21003	0.14486921
21004	0.14688128
21005	0.15694164
21006	0.12977867
21007	0.12273642
21008	0.104627766
21009	0.075452715
21010	0.06740443
21011	0.046277665
21012	0.027162977
21013	0.03923541
21014	0.032193158
21015	0.03118712
21016	0.03118712
21017	0.036217302
21018	0.028169014
21019	0.043259557
21020	0.056338027
21021	0.054325953
21022	0.053319916
21023	0.058350097
21024	0.06338028
21025	0.07746479
21026	0.079476856
21027	0.08048289
21028	0.08450704
21029	0.101609655
21030	0.104627766
21031	0.1056338
21032	0.13480885
21033	0.16297786
21034	0.14788732
21035	0.13380282
21036	0.13682093
21037	0.14486921
21038	0.1498994
21039	0.15191147
21040	0.14084506
21041	0.13883299
21042	0.1529175
21043	0.15895371
21044	0.13983902
21045	0.12474848
21046	0.12072434
21047	0.13380282
21048	0.13581489
21049	0.12575452
21050	0.13782696
21051	0.14688128
21052	0.13782696
21053	0.0
21054	0.12575452
21055	0.1307847
21056	0.13682093
21057	0.14386317
21058	0.1498994
21059	0.1529175
21060	0.14486921
21061	0.1056338
21062	0.087525144
21063	0.08249497
21064	0.104627766
21065	0.12575452
21066	0.0
21067	0.15090543
21068	0.13480885
21069	0.0945674
21070	0.08953722
21071	0.09758551
21072	0.0945674
21073	0.09657948
21074	0.101609655
21075	0.086519115
21076	0.0945674
21077	0.10261569
21078	0.09657948
21079	0.09959758
21080	0.104627766
21081	0.09959758
21082	0.093561366
21083	0.1056338
21084	0.07645875
21085	0.033199195
21086	0.026156941
21087	0.018108651
21088	0.015090543
21089	0.015090543
21090	0.022132795
21091	0.026156941
21092	0.015090543
21093	0.011066398
21094	0.008048289
21095	0.016096579
21096	0.012072435
21097	0.018108651
21098	0.014084507
21099	0.014084507
21100	0.0090543255
21101	0.0060362173
21102	0.005030181
21103	0.005030181
21104	0.0060362173
21105	0.0060362173
21106	0.008048289
21107	0.011066398
21108	0.010060362
21109	0.012072435
21110	0.014084507
21111	0.015090543
21112	0.0090543255
21113	0.016096579
21114	0.027162977
21115	0.029175049
21116	0.043259557
21117	0.06841046
21118	0.06740443
21119	0.06036217
21120	0.07142857
21121	0.08048289
21122	0.12273642
21123	0.11569416
21124	0.10362173
21125	0.08249497
21126	0.08853118
21127	0.08048289
21128	0.087525144
21129	0.06841046
21130	0.053319916
21131	0.03722334
21132	0.038229376
21133	0.043259557
21134	0.051307846
21135	0.03722334
21136	0.046277665
21137	0.043259557
21138	0.04828974
21139	0.05030181
21140	0.040241446
21141	0.05030181
21142	0.051307846
21143	0.05533199
21144	0.06338028
21145	0.057344064
21146	0.058350097
21147	0.06539235
21148	0.05533199
21149	0.053319916
21150	0.054325953
21151	0.05533199
21152	0.05533199
21153	0.05533199
21154	0.05533199
21155	0.052313883
21156	0.06639839
21157	0.07142857
21158	0.083501
21159	0.108651906
21160	0.11569416
21161	0.12173038
21162	0.13883299
21163	0.1529175
21164	0.15191147
21165	0.14386317
21166	0.14486921
21167	0.1498994
21168	0.14386317
21169	0.1418511
21170	0.14587525
21171	0.15593562
21172	0.19014084
21173	0.18108651
21174	0.1861167
21175	0.16901408
21176	0.15895371
21177	0.14386317
21178	0.108651906
21179	0.06941649
21180	0.06338028
21181	0.06237424
21182	0.06338028
21183	0.06740443
21184	0.07142857
21185	0.09557344
21186	0.11770623
21187	0.1307847
21188	0.14688128
21189	0.15995975
21190	0.16901408
21191	0.17907444
21192	0.17605633
21193	0.2082495
21194	0.23440643
21195	0.24949697
21196	0.24547283
21197	0.23843057
21198	0.24044265
21199	0.24346076
21200	0.24748491
21201	0.23943661
21202	0.20724346
21203	0.21730381
21204	0.26257545
21205	0.059356134
21206	0.03923541
21207	0.041247483
21208	0.057344064
21209	0.06338028
21210	0.09255533
21211	0.08450704
21212	0.08048289
21213	0.09557344
21214	0.12072434
21215	0.13581489
21216	0.14084506
21217	0.13983902
21218	0.1418511
21219	0.14688128
21220	0.16197182
21221	0.16800804
21222	0.16498993
21223	0.14889336
21224	0.13581489
21225	0.1418511
21226	0.14386317
21227	0.15492958
21228	0.11871227
21229	0.075452715
21230	0.06639839
21231	0.06237424
21232	0.07444668
21233	0.06136821
21234	0.052313883
21235	0.0472837
21236	0.056338027
21237	0.06941649
21238	0.07042253
21239	0.072434604
21240	0.086519115
21241	0.10965794
21242	0.09758551
21243	0.08853118
21244	0.087525144
21245	0.07645875
21246	0.04225352
21247	0.015090543
21248	0.013078471
21249	0.0060362173
21250	0.005030181
21251	0.008048289
21252	0.008048289
21253	0.020120723
21254	0.0472837
21255	0.052313883
21256	0.054325953
21257	0.046277665
21258	0.057344064
21259	0.13581489
21260	0.167002
21261	0.2002012
21262	0.23843057
21263	0.22032192
21264	0.14889336
21265	0.1418511
21266	0.12273642
21267	0.1307847
21268	0.14889336
21269	0.16800804
21270	0.19517101
21271	0.19416498
21272	0.19215292
21273	0.19014084
21274	0.20623742
21275	0.20422535
21276	0.20523138
21277	0.21327966
21278	0.16901408
21279	0.046277665
21280	0.049295772
21281	0.045271628
21282	0.05030181
21283	0.059356134
21284	0.056338027
21285	0.04828974
21286	0.05030181
21287	0.043259557
21288	0.049295772
21289	0.056338027
21290	0.05030181
21291	0.049295772
21292	0.045271628
21293	0.038229376
21294	0.04426559
21295	0.04828974
21296	0.05030181
21297	0.053319916
21298	0.05533199
21299	0.06136821
21300	0.087525144
21301	0.09154929
21302	0.101609655
21303	0.098591544
21304	0.087525144
21305	0.08048289
21306	0.108651906
21307	0.12977867
21308	0.029175049
21309	0.017102616
21310	0.023138832
21311	0.101609655
21312	0.09959758
21313	0.08551308
21314	0.090543255
21315	0.08148893
21316	0.08249497
21317	0.10362173
21318	0.10764587
21319	0.12173038
21320	0.11167002
21321	0.098591544
21322	0.08249497
21323	0.06338028
21324	0.056338027
21325	0.056338027
21326	0.033199195
21327	0.036217302
21328	0.046277665
21329	0.058350097
21330	0.07444668
21331	0.06941649
21332	0.07344064
21333	0.07142857
21334	0.08249497
21335	0.075452715
21336	0.093561366
21337	0.11066398
21338	0.16197182
21339	0.19818912
21340	0.19014084
21341	0.18712273
21342	0.19315895
21343	0.17907444
21344	0.18209255
21345	0.1780684
21346	0.17907444
21347	0.14084506
21348	0.116700195
21349	0.104627766
21350	0.06639839
21351	0.023138832
21352	0.029175049
21353	0.033199195
21354	0.032193158
21355	0.038229376
21356	0.03420523
21357	0.0472837
21358	0.033199195
21359	0.02414487
21360	0.008048289
21361	0.008048289
21362	0.0070422534
21363	0.008048289
21364	0.010060362
21365	0.008048289
21366	0.013078471
21367	0.014084507
21368	0.0090543255
21369	0.0060362173
21370	0.0070422534
21371	0.010060362
21372	0.010060362
21373	0.0060362173
21374	0.0020120724
21375	0.0010060362
21376	0.0070422534
21377	0.018108651
21378	0.018108651
21379	0.020120723
21380	0.02112676
21381	0.026156941
21382	0.027162977
21383	0.030181086
21384	0.033199195
21385	0.03420523
21386	0.03722334
21387	0.033199195
21388	0.054325953
21389	0.052313883
21390	0.038229376
21391	0.03118712
21392	0.013078471
21393	0.008048289
21394	0.015090543
21395	0.012072435
21396	0.016096579
21397	0.0090543255
21398	0.013078471
21399	0.012072435
21400	0.012072435
21401	0.012072435
21402	0.022132795
21403	0.06841046
21404	0.075452715
21405	0.06036217
21406	0.075452715
21407	0.08148893
21408	0.07142857
21409	0.04426559
21410	0.023138832
21411	0.023138832
21412	0.02414487
21413	0.013078471
21414	0.011066398
21415	0.0070422534
21416	0.0040241447
21417	0.0030181087
21418	0.0040241447
21419	0.0060362173
21420	0.0070422534
21421	0.0060362173
21422	0.005030181
21423	0.0030181087
21424	0.015090543
21425	0.023138832
21426	0.010060362
21427	0.011066398
21428	0.0070422534
21429	0.011066398
21430	0.010060362
21431	0.015090543
21432	0.029175049
21433	0.058350097
21434	0.07344064
21435	0.09657948
21436	0.112676054
21437	0.1307847
21438	0.13581489
21439	0.1529175
21440	0.14889336
21441	0.08048289
21442	0.086519115
21443	0.09959758
21444	0.06237424
21445	0.06539235
21446	0.06136821
21447	0.054325953
21448	0.04828974
21449	0.06036217
21450	0.040241446
21451	0.036217302
21452	0.017102616
21453	0.017102616
21454	0.015090543
21455	0.012072435
21456	0.011066398
21457	0.013078471
21458	0.013078471
21459	0.016096579
21460	0.010060362
21461	0.014084507
21462	0.008048289
21463	0.005030181
21464	0.0060362173
21465	0.0070422534
21466	0.017102616
21467	0.008048289
21468	0.008048289
21469	0.0070422534
21470	0.005030181
21471	0.0060362173
21472	0.011066398
21473	0.010060362
21474	0.008048289
21475	0.0070422534
21476	0.0070422534
21477	0.011066398
21478	0.011066398
21479	0.02112676
21480	0.015090543
21481	0.0090543255
21482	0.014084507
21483	0.016096579
21484	0.011066398
21485	0.012072435
21486	0.0090543255
21487	0.0060362173
21488	0.0040241447
21489	0.012072435
21490	0.016096579
21491	0.0060362173
21492	0.0060362173
21493	0.0060362173
21494	0.0090543255
21495	0.0
21496	0.0
21497	0.0
21498	0.0
21499	0.0
21500	0.0
21501	0.016096579
21502	0.011066398
21503	0.03118712
21504	0.03420523
21505	0.03118712
21506	0.07645875
21507	0.03722334
21508	0.025150904
21509	0.016096579
21510	0.015090543
21511	0.015090543
21512	0.012072435
21513	0.011066398
21514	0.012072435
21515	0.012072435
21516	0.016096579
21517	0.017102616
21518	0.016096579
21519	0.02112676
21520	0.025150904
21521	0.029175049
21522	0.03722334
21523	0.038229376
21524	0.030181086
21525	0.035211265
21526	0.053319916
21527	0.058350097
21528	0.049295772
21529	0.043259557
21530	0.04225352
21531	0.038229376
21532	0.046277665
21533	0.049295772
21534	0.054325953
21535	0.06539235
21536	0.087525144
21537	0.11167002
21538	0.104627766
21539	0.1277666
21540	0.11368209
21541	0.10362173
21542	0.09657948
21543	0.09657948
21544	0.093561366
21545	0.09657948
21546	0.086519115
21547	0.079476856
21548	0.09959758
21549	0.101609655
21550	0.11368209
21551	0.11167002
21552	0.11871227
21553	0.116700195
21554	0.12676056
21555	0.13380282
21556	0.15492958
21557	0.14486921
21558	0.14587525
21559	0.15191147
21560	0.15392354
21561	0.15593562
21562	0.15492958
21563	0.16096579
21564	0.16498993
21565	0.20321931
21566	0.21730381
21567	0.23340039
21568	0.2555332
21569	0.25653923
21570	0.2585513
21571	0.30684105
21572	0.26760563
21573	0.26056337
21574	0.23742454
21575	0.22032192
21576	0.1861167
21577	0.16498993
21578	0.14788732
21579	0.13983902
21580	0.13279678
21581	0.14084506
21582	0.15090543
21583	0.13581489
21584	0.15794767
21585	0.0
21586	0.16197182
21587	0.167002
21588	0.20925553
21589	0.27665994
21590	0.26056337
21591	0.22635815
21592	0.20523138
21593	0.22937626
21594	0.13983902
21595	0.11770623
21596	0.16096579
21597	0.278672
21598	0.2977867
21599	0.28873238
21600	0.34004024
21601	0.29074445
21602	0.23843057
21603	0.0
21604	0.13581489
21605	0.11167002
21606	0.0945674
21607	0.08249497
21608	0.072434604
21609	0.083501
21610	0.09255533
21611	0.101609655
21612	0.11368209
21613	0.1307847
21614	0.22736418
21615	0.30784708
21616	0.16498993
21617	0.17605633
21618	0.17605633
21619	0.17203219
21620	0.20321931
21621	0.1861167
21622	0.21026157
21623	0.21529174
21624	0.19315895
21625	0.19215292
21626	0.20422535
21627	0.2947686
21628	0.28571427
21629	0.19416498
21630	0.18410462
21631	0.16599597
21632	0.167002
21633	0.15392354
21634	0.15492958
21635	0.15392354
21636	0.0
21637	0.1639839
21638	0.18309858
21639	0.23138832
21640	0.2112676
21641	0.18410462
21642	0.19215292
21643	0.06036217
21644	0.052313883
21645	0.0
21646	0.06539235
21647	0.07142857
21648	0.083501
21649	0.08450704
21650	0.08853118
21651	0.086519115
21652	0.087525144
21653	0.08551308
21654	0.08048289
21655	0.06136821
21656	0.08551308
21657	0.11066398
21658	0.12575452
21659	0.15694164
21660	0.16096579
21661	0.16599597
21662	0.14587525
21663	0.14889336
21664	0.10965794
21665	0.098591544
21666	0.1056338
21667	0.11167002
21668	0.11167002
21669	0.1277666
21670	0.13883299
21671	0.14688128
21672	0.16498993
21673	0.17404427
21674	0.18209255
21675	0.18812877
21676	0.18309858
21677	0.15995975
21678	0.14084506
21679	0.13682093
21680	0.13883299
21681	0.14285713
21682	0.1529175
21683	0.16599597
21684	0.16800804
21685	0.17404427
21686	0.17907444
21687	0.19114688
21688	0.19014084
21689	0.20623742
21690	0.21931589
21691	0.22535211
21692	0.101609655
21693	0.18712273
21694	0.250503
21695	0.0
21696	0.23943661
21697	0.23038228
21698	0.21629778
21699	0.17102616
21700	0.167002
21701	0.16297786
21702	0.14587525
21703	0.1277666
21704	0.13279678
21705	0.14386317
21706	0.1639839
21707	0.16901408
21708	0.1307847
21709	0.14084506
21710	0.16297786
21711	0.19718309
21712	0.14386317
21713	0.14084506
21714	0.14486921
21715	0.14486921
21716	0.06941649
21717	0.075452715
21718	0.07142857
21719	0.07042253
21720	0.06136821
21721	0.07344064
21722	0.075452715
21723	0.086519115
21724	0.098591544
21725	0.0945674
21726	0.090543255
21727	0.07645875
21728	0.08048289
21729	0.09154929
21730	0.09557344
21731	0.101609655
21732	0.11871227
21733	0.13581489
21734	0.14788732
21735	0.13179074
21736	0.12877263
21737	0.08853118
21738	0.06036217
21739	0.06237424
21740	0.07344064
21741	0.064386316
21742	0.13279678
21743	0.13883299
21744	0.13179074
21745	0.13179074
21746	0.13480885
21747	0.1277666
21748	0.116700195
21749	0.12072434
21750	0.11167002
21751	0.108651906
21752	0.10764587
21753	0.11569416
21754	0.11871227
21755	0.12173038
21756	0.15090543
21757	0.1498994
21758	0.13179074
21759	0.12676056
21760	0.10060362
21761	0.059356134
21762	0.057344064
21763	0.0472837
21764	0.04426559
21765	0.04828974
21766	0.051307846
21767	0.06639839
21768	0.07746479
21769	0.11066398
21770	0.1277666
21771	0.1307847
21772	0.13983902
21773	0.11167002
21774	0.09657948
21775	0.06237424
21776	0.051307846
21777	0.04426559
21778	0.058350097
21779	0.06338028
21780	0.07042253
21781	0.072434604
21782	0.046277665
21783	0.03118712
21784	0.036217302
21785	0.03923541
21786	0.051307846
21787	0.041247483
21788	0.03420523
21789	0.03420523
21790	0.043259557
21791	0.051307846
21792	0.059356134
21793	0.059356134
21794	0.053319916
21795	0.052313883
21796	0.06338028
21797	0.06036217
21798	0.07444668
21799	0.086519115
21800	0.08953722
21801	0.08450704
21802	0.10663983
21803	0.12877263
21804	0.17505029
21805	0.20925553
21806	0.19517101
21807	0.21931589
21808	0.20321931
21809	0.17907444
21810	0.17505029
21811	0.17605633
21812	0.15191147
21813	0.12977867
21814	0.0
21815	0.10965794
21816	0.104627766
21817	0.11871227
21818	0.1056338
21819	0.09154929
21820	0.090543255
21821	0.072434604
21822	0.075452715
21823	0.07444668
21824	0.06338028
21825	0.06136821
21826	0.06136821
21827	0.059356134
21828	0.06740443
21829	0.06941649
21830	0.07344064
21831	0.072434604
21832	0.07344064
21833	0.08148893
21834	0.083501
21835	0.098591544
21836	0.10663983
21837	0.11066398
21838	0.098591544
21839	0.104627766
21840	0.1056338
21841	0.09758551
21842	0.1277666
21843	0.12877263
21844	0.12877263
21845	0.10060362
21846	0.07847082
21847	0.07042253
21848	0.05030181
21849	0.036217302
21850	0.030181086
21851	0.02414487
21852	0.02112676
21853	0.027162977
21854	0.040241446
21855	0.040241446
21856	0.027162977
21857	0.04225352
21858	0.07142857
21859	0.06941649
21860	0.06941649
21861	0.07746479
21862	0.07746479
21863	0.090543255
21864	0.104627766
21865	0.112676054
21866	0.12676056
21867	0.13179074
21868	0.13480885
21869	0.13581489
21870	0.14587525
21871	0.13883299
21872	0.14084506
21873	0.13782696
21874	0.12977867
21875	0.0
21876	0.13380282
21877	0.14084506
21878	0.12173038
21879	0.12273642
21880	0.0
21881	0.12072434
21882	0.19315895
21883	0.2002012
21884	0.20623742
21885	0.20120724
21886	0.17907444
21887	0.104627766
21888	0.08450704
21889	0.06136821
21890	0.038229376
21891	0.027162977
21892	0.017102616
21893	0.017102616
21894	0.019114688
21895	0.012072435
21896	0.0090543255
21897	0.013078471
21898	0.013078471
21899	0.012072435
21900	0.019114688
21901	0.0
21902	0.016096579
21903	0.022132795
21904	0.02112676
21905	0.02414487
21906	0.027162977
21907	0.022132795
21908	0.023138832
21909	0.033199195
21910	0.045271628
21911	0.04828974
21912	0.051307846
21913	0.045271628
21914	0.04828974
21915	0.035211265
21916	0.0
21917	0.029175049
21918	0.02112676
21919	0.020120723
21920	0.016096579
21921	0.018108651
21922	0.018108651
21923	0.015090543
21924	0.026156941
21925	0.022132795
21926	0.020120723
21927	0.02414487
21928	0.022132795
21929	0.02414487
21930	0.033199195
21931	0.04225352
21932	0.10362173
21933	0.11569416
21934	0.06036217
21935	0.045271628
21936	0.06036217
21937	0.06941649
21938	0.087525144
21939	0.09154929
21940	0.11468813
21941	0.09657948
21942	0.09758551
21943	0.08148893
21944	0.08148893
21945	0.083501
21946	0.08853118
21947	0.08551308
21948	0.09557344
21949	0.11468813
21950	0.0
21951	0.10663983
21952	0.1056338
21953	0.098591544
21954	0.08953722
21955	0.083501
21956	0.06841046
21957	0.07746479
21958	0.075452715
21959	0.07847082
21960	0.086519115
21961	0.0945674
21962	0.093561366
21963	0.08551308
21964	0.07746479
21965	0.07344064
21966	0.1056338
21967	0.08953722
21968	0.093561366
21969	0.09758551
21970	0.09255533
21971	0.09657948
21972	0.10965794
21973	0.10965794
21974	0.11066398
21975	0.13279678
21976	0.1498994
21977	0.13380282
21978	0.12474848
21979	0.12273642
21980	0.032193158
21981	0.03420523
21982	0.046277665
21983	0.0472837
21984	0.053319916
21985	0.05533199
21986	0.052313883
21987	0.052313883
21988	0.056338027
21989	0.059356134
21990	0.090543255
21991	0.112676054
21992	0.123742454
21993	0.13380282
21994	0.15593562
21995	0.15392354
21996	0.15995975
21997	0.16901408
21998	0.18008047
21999	0.2002012
22000	0.18511066
22001	0.19517101
22002	0.1891348
22003	0.19014084
22004	0.18008047
22005	0.18511066
22006	0.1780684
22007	0.18108651
22008	0.18108651
22009	0.18410462
22010	0.18812877
22011	0.1780684
22012	0.18008047
22013	0.18410462
22014	0.17404427
22015	0.17605633
22016	0.16901408
22017	0.17907444
22018	0.15794767
22019	0.11066398
22020	0.09758551
22021	0.090543255
22022	0.10362173
22023	0.1056338
22024	0.13480885
22025	0.2112676
22026	0.23340039
22027	0.16800804
22028	0.1639839
22029	0.17203219
22030	0.1529175
22031	0.13682093
22032	0.1498994
22033	0.1639839
22034	0.17002012
22035	0.1780684
22036	0.18511066
22037	0.18712273
22038	0.1861167
22039	0.17505029
22040	0.1529175
22041	0.14587525
22042	0.13581489
22043	0.12072434
22044	0.1307847
22045	0.13983902
22046	0.11368209
22047	0.11368209
22048	0.119718306
22049	0.12273642
22050	0.12575452
22051	0.11569416
22052	0.10965794
22053	0.11569416
22054	0.10362173
22055	0.101609655
22056	0.09557344
22057	0.09557344
22058	0.09255533
22059	0.11066398
22060	0.12273642
22061	0.1277666
22062	0.12273642
22063	0.11066398
22064	0.104627766
22065	0.10362173
22066	0.10764587
22067	0.10663983
22068	0.08953722
22069	0.09657948
22070	0.090543255
22071	0.09255533
22072	0.0945674
22073	0.07344064
22074	0.072434604
22075	0.0472837
22076	0.06036217
22077	0.06237424
22078	0.06639839
22079	0.07344064
22080	0.06136821
22081	0.052313883
22082	0.04828974
22083	0.0472837
22084	0.052313883
22085	0.04225352
22086	0.033199195
22087	0.035211265
22088	0.035211265
22089	0.036217302
22090	0.030181086
22091	0.046277665
22092	0.053319916
22093	0.06338028
22094	0.06740443
22095	0.056338027
22096	0.056338027
22097	0.022132795
22098	0.020120723
22099	0.033199195
22100	0.043259557
22101	0.025150904
22102	0.033199195
22103	0.045271628
22104	0.054325953
22105	0.049295772
22106	0.0472837
22107	0.06136821
22108	0.079476856
22109	0.086519115
22110	0.101609655
22111	0.09657948
22112	0.09557344
22113	0.087525144
22114	0.06539235
22115	0.07645875
22116	0.08048289
22117	0.087525144
22118	0.08853118
22119	0.0945674
22120	0.06136821
22121	0.0472837
22122	0.029175049
22123	0.02414487
22124	0.028169014
22125	0.028169014
22126	0.020120723
22127	0.019114688
22128	0.025150904
22129	0.019114688
22130	0.027162977
22131	0.019114688
22132	0.02414487
22133	0.020120723
22134	0.020120723
22135	0.05533199
22136	0.057344064
22137	0.035211265
22138	0.035211265
22139	0.020120723
22140	0.013078471
22141	0.0090543255
22142	0.0090543255
22143	0.016096579
22144	0.014084507
22145	0.0
22146	0.0
22147	0.017102616
22148	0.016096579
22149	0.029175049
22150	0.026156941
22151	0.018108651
22152	0.017102616
22153	0.03118712
22154	0.025150904
22155	0.033199195
22156	0.025150904
22157	0.022132795
22158	0.015090543
22159	0.010060362
22160	0.008048289
22161	0.0070422534
22162	0.011066398
22163	0.014084507
22164	0.017102616
22165	0.028169014
22166	0.03420523
22167	0.033199195
22168	0.036217302
22169	0.038229376
22170	0.041247483
22171	0.04225352
22172	0.038229376
22173	0.046277665
22174	0.0472837
22175	0.06136821
22176	0.057344064
22177	0.054325953
22178	0.04828974
22179	0.038229376
22180	0.025150904
22181	0.023138832
22182	0.02112676
22183	0.019114688
22184	0.017102616
22185	0.016096579
22186	0.014084507
22187	0.015090543
22188	0.015090543
22189	0.019114688
22190	0.015090543
22191	0.019114688
22192	0.033199195
22193	0.03420523
22194	0.03118712
22195	0.03923541
22196	0.053319916
22197	0.06338028
22198	0.06036217
22199	0.06338028
22200	0.059356134
22201	0.04828974
22202	0.052313883
22203	0.054325953
22204	0.05030181
22205	0.032193158
22206	0.029175049
22207	0.03118712
22208	0.029175049
22209	0.032193158
22210	0.029175049
22211	0.025150904
22212	0.025150904
22213	0.026156941
22214	0.025150904
22215	0.027162977
22216	0.032193158
22217	0.038229376
22218	0.041247483
22219	0.053319916
22220	0.058350097
22221	0.06036217
22222	0.08450704
22223	0.08450704
22224	0.086519115
22225	0.06338028
22226	0.06841046
22227	0.09959758
22228	0.1307847
22229	0.13179074
22230	0.12676056
22231	0.112676054
22232	0.090543255
22233	0.08551308
22234	0.07645875
22235	0.07142857
22236	0.06237424
22237	0.051307846
22238	0.045271628
22239	0.052313883
22240	0.046277665
22241	0.05030181
22242	0.056338027
22243	0.05533199
22244	0.053319916
22245	0.06036217
22246	0.05533199
22247	0.06136821
22248	0.06136821
22249	0.08048289
22250	0.11468813
22251	0.11066398
22252	0.0945674
22253	0.108651906
22254	0.09557344
22255	0.09255533
22256	0.08551308
22257	0.079476856
22258	0.07746479
22259	0.07645875
22260	0.0
22261	0.083501
22262	0.075452715
22263	0.079476856
22264	0.079476856
22265	0.10764587
22266	0.064386316
22267	0.072434604
22268	0.08048289
22269	0.08953722
22270	0.0
22271	0.09959758
22272	0.09959758
22273	0.079476856
22274	0.051307846
22275	0.054325953
22276	0.054325953
22277	0.06539235
22278	0.07645875
22279	0.08148893
22280	0.090543255
22281	0.09657948
22282	0.09959758
22283	0.104627766
22284	0.10362173
22285	0.09557344
22286	0.098591544
22287	0.08853118
22288	0.1056338
22289	0.10663983
22290	0.10060362
22291	0.10060362
22292	0.08048289
22293	0.08249497
22294	0.083501
22295	0.09255533
22296	0.1056338
22297	0.12072434
22298	0.12474848
22299	0.123742454
22300	0.116700195
22301	0.12676056
22302	0.13279678
22303	0.13682093
22304	0.12877263
22305	0.1307847
22306	0.116700195
22307	0.11569416
22308	0.12072434
22309	0.12676056
22310	0.14285713
22311	0.13883299
22312	0.13380282
22313	0.12474848
22314	0.13883299
22315	0.13279678
22316	0.14688128
22317	0.16096579
22318	0.17404427
22319	0.16800804
22320	0.18008047
22321	0.18812877
22322	0.19617705
22323	0.19818912
22324	0.20321931
22325	0.20724346
22326	0.20623742
22327	0.21327966
22328	0.22334003
22329	0.22736418
22330	0.26056337
22331	0.22132796
22332	0.19014084
22333	0.19818912
22334	0.18209255
22335	0.1891348
22336	0.19315895
22337	0.19014084
22338	0.19517101
22339	0.20724346
22340	0.22032192
22341	0.24144869
22342	0.24044265
22343	0.24748491
22344	0.22837022
22345	0.19919516
22346	0.17505029
22347	0.1861167
22348	0.19315895
22349	0.23440643
22350	0.25754526
22351	0.27967805
22352	0.28470823
22353	0.2947686
22354	0.3199195
22355	0.30080482
22356	0.16498993
22357	0.03118712
22358	0.046277665
22359	0.09557344
22360	0.023138832
22361	0.029175049
22362	0.02112676
22363	0.026156941
22364	0.023138832
22365	0.028169014
22366	0.023138832
22367	0.013078471
22368	0.012072435
22369	0.011066398
22370	0.012072435
22371	0.012072435
22372	0.02414487
22373	0.02414487
22374	0.011066398
22375	0.010060362
22376	0.0090543255
22377	0.008048289
22378	0.010060362
22379	0.0090543255
22380	0.0090543255
22381	0.012072435
22382	0.008048289
22383	0.017102616
22384	0.015090543
22385	0.02112676
22386	0.03923541
22387	0.027162977
22388	0.020120723
22389	0.027162977
22390	0.014084507
22391	0.017102616
22392	0.012072435
22393	0.020120723
22394	0.017102616
22395	0.012072435
22396	0.012072435
22397	0.017102616
22398	0.010060362
22399	0.013078471
22400	0.020120723
22401	0.030181086
22402	0.025150904
22403	0.041247483
22404	0.07042253
22405	0.06941649
22406	0.090543255
22407	0.06338028
22408	0.056338027
22409	0.051307846
22410	0.030181086
22411	0.028169014
22412	0.023138832
22413	0.027162977
22414	0.02414487
22415	0.049295772
22416	0.059356134
22417	0.064386316
22418	0.05533199
22419	0.053319916
22420	0.056338027
22421	0.06639839
22422	0.07042253
22423	0.075452715
22424	0.07645875
22425	0.07142857
22426	0.08048289
22427	0.06941649
22428	0.06338028
22429	0.075452715
22430	0.06539235
22431	0.06539235
22432	0.07645875
22433	0.083501
22434	0.08148893
22435	0.08953722
22436	0.10362173
22437	0.10965794
22438	0.10362173
22439	0.10261569
22440	0.090543255
22441	0.06036217
22442	0.056338027
22443	0.08853118
22444	0.090543255
22445	0.09557344
22446	0.10261569
22447	0.12273642
22448	0.1307847
22449	0.12173038
22450	0.108651906
22451	0.07042253
22452	0.06036217
22453	0.06237424
22454	0.079476856
22455	0.075452715
22456	0.06841046
22457	0.06136821
